episode,num_iters,sum_rewards,curr_eps,time
2812,1008,-21,0.100000,186768.245155
2813,1089,-21,0.100000,186833.486907
2814,1014,-21,0.100000,186902.356318
2815,1022,-21,0.100000,186972.091118
2816,1008,-21,0.100000,187042.294042
2817,1012,-21,0.100000,187112.691280
2818,1104,-21,0.100000,187197.672247
2819,1176,-21,0.100000,187275.018998
2820,1087,-21,0.100000,187338.781620
2821,1027,-21,0.100000,187400.706239
2822,1111,-21,0.100000,187479.063665
2823,1082,-21,0.100000,187562.743499
2824,1011,-21,0.100000,187635.071590
2825,1099,-21,0.100000,187712.306963
2826,1105,-20,0.100000,187785.919544
2827,1018,-21,0.100000,187860.587239
2828,1111,-20,0.100000,187943.526986
2829,1012,-21,0.100000,188013.275330
2830,1130,-20,0.100000,188083.744722
2831,1011,-21,0.100000,188152.623361
2832,1012,-21,0.100000,188221.103287
2833,1083,-21,0.100000,188297.749090
2834,1106,-21,0.100000,188382.407503
2835,1191,-21,0.100000,188464.815743
2836,1027,-21,0.100000,188530.485724
2837,1019,-21,0.100000,188605.838734
2838,1022,-21,0.100000,188674.122583
2839,1026,-21,0.100000,188739.967172
2840,1097,-21,0.100000,188807.789604
2841,1037,-21,0.100000,188877.555957
2842,1025,-21,0.100000,188949.142995
2843,1020,-21,0.100000,189019.832428
2844,1023,-21,0.100000,189093.471301
2845,1011,-21,0.100000,189161.638113
2846,1021,-21,0.100000,189227.614506
2847,1019,-21,0.100000,189300.238396
2848,1028,-21,0.100000,189375.888261
2849,1020,-21,0.100000,189449.367386
2850,1104,-21,0.100000,189529.356802
2851,1120,-20,0.100000,189612.282001
2852,1016,-21,0.100000,189683.306874
2853,1099,-21,0.100000,189759.261387
2854,1040,-21,0.100000,189829.316568
2855,1007,-21,0.100000,189891.606610
2856,1096,-21,0.100000,189963.492407
2857,1018,-21,0.100000,190033.801621
2858,1063,-21,0.100000,190092.036117
2859,1001,-21,0.100000,190152.559056
2860,1106,-21,0.100000,190215.961564
2861,1013,-21,0.100000,190280.458279
2862,1026,-21,0.100000,190345.721710
2863,1098,-21,0.100000,190426.237761
2864,1028,-21,0.100000,190496.217545
2865,1119,-20,0.100000,190576.244612
2866,1021,-21,0.100000,190646.695242
2867,1018,-21,0.100000,190707.488729
2868,1010,-21,0.100000,190763.232232
2869,1134,-21,0.100000,190839.835891
2870,1090,-21,0.100000,190918.777693
2871,1205,-21,0.100000,190991.766944
2872,1111,-21,0.100000,191066.661345
2873,1085,-21,0.100000,191143.396579
2874,1007,-21,0.100000,191215.523582
2875,1021,-21,0.100000,191282.705430
2876,1026,-21,0.100000,191345.188020
2877,1022,-21,0.100000,191403.760000
2878,1103,-21,0.100000,191468.140751
2879,1017,-21,0.100000,191529.363459
2880,1119,-20,0.100000,191609.655885
2881,1003,-21,0.100000,191673.627975
2882,1123,-20,0.100000,191749.945093
2883,1105,-21,0.100000,191827.925301
2884,1020,-21,0.100000,191899.120120
2885,1110,-21,0.100000,191979.753490
2886,1091,-21,0.100000,192057.069342
2887,1098,-21,0.100000,192132.668489
2888,1111,-21,0.100000,192208.130309
2889,1098,-21,0.100000,192284.173440
2890,1088,-21,0.100000,192360.550019
2891,1015,-21,0.100000,192423.289094
2892,1012,-21,0.100000,192491.893022
2893,1102,-21,0.100000,192573.227134
2894,1018,-21,0.100000,192644.187298
2895,1014,-21,0.100000,192709.541566
2896,1118,-20,0.100000,192788.153950
2897,1038,-21,0.100000,192858.865463
2898,1026,-21,0.100000,192934.989364
2899,1016,-21,0.100000,193003.315244
2900,1092,-21,0.100000,193073.914063
2901,1015,-21,0.100000,193150.365518
2902,1094,-21,0.100000,193219.087615
2903,1182,-21,0.100000,193305.542214
2904,1003,-21,0.100000,193378.105203
2905,1131,-20,0.100000,193459.378745
2906,1012,-21,0.100000,193531.076289
2907,1101,-21,0.100000,193610.919590
2908,1017,-21,0.100000,193684.166567
2909,1120,-21,0.100000,193764.013076
2910,1096,-21,0.100000,193847.247525
2911,1131,-20,0.100000,193920.628022
2912,1124,-21,0.100000,193993.803330
2913,1118,-21,0.100000,194072.431252
2914,1020,-21,0.100000,194149.143628
2915,1026,-21,0.100000,194218.776394
2916,1108,-21,0.100000,194291.818886
2917,1023,-21,0.100000,194362.966040
2918,1114,-21,0.100000,194443.746672
2919,1116,-21,0.100000,194517.435419
2920,1009,-21,0.100000,194584.752244
2921,1032,-21,0.100000,194656.275721
2922,1098,-21,0.100000,194741.249327
2923,1023,-21,0.100000,194815.458431
2924,1115,-20,0.100000,194892.665037
2925,1172,-21,0.100000,194966.883342
2926,1105,-21,0.100000,195050.960079
2927,1017,-21,0.100000,195118.258745
2928,1092,-21,0.100000,195190.136382
2929,1025,-21,0.100000,195258.836354
2930,1112,-21,0.100000,195332.146913
2931,1036,-21,0.100000,195402.007132
2932,1089,-21,0.100000,195473.168911
2933,1051,-21,0.100000,195532.617610
2934,1023,-21,0.100000,195603.648623
2935,1089,-21,0.100000,195683.117858
2936,1123,-21,0.100000,195758.437083
2937,1022,-21,0.100000,195827.563692
2938,1115,-21,0.100000,195909.129409
2939,1115,-21,0.100000,195996.730141
2940,1024,-21,0.100000,196071.155016
2941,1171,-21,0.100000,196155.046162
2942,1176,-21,0.100000,196239.290747
2943,1018,-21,0.100000,196308.195820
2944,1117,-21,0.100000,196386.206763
2945,1096,-21,0.100000,196457.463904
2946,1021,-21,0.100000,196524.507540
2947,1110,-21,0.100000,196603.029948
2948,1088,-21,0.100000,196679.852120
2949,1026,-21,0.100000,196759.039769
2950,1016,-21,0.100000,196821.139327
2951,1009,-21,0.100000,196892.491946
2952,1015,-21,0.100000,196959.932260
2953,1094,-21,0.100000,197036.038195
2954,1020,-21,0.100000,197108.486119
2955,1114,-21,0.100000,197177.724118
2956,1088,-21,0.100000,197249.559224
2957,1101,-21,0.100000,197325.039809
2958,1121,-21,0.100000,197416.339141
2959,1052,-21,0.100000,197477.622789
2960,1092,-21,0.100000,197554.695287
2961,1001,-21,0.100000,197621.618413
2962,1139,-20,0.100000,197699.064994
2963,1107,-21,0.100000,197770.330427
2964,1102,-21,0.100000,197841.373559
2965,1101,-21,0.100000,197917.338351
2966,1100,-21,0.100000,197987.599276
2967,1008,-21,0.100000,198060.255938
2968,1074,-21,0.100000,198138.663359
2969,1098,-21,0.100000,198215.736367
2970,1022,-21,0.100000,198289.790394
2971,1091,-21,0.100000,198366.588967
2972,1030,-21,0.100000,198442.187648
2973,1106,-21,0.100000,198521.034748
2974,1033,-21,0.100000,198592.675630
2975,1035,-21,0.100000,198665.346888
2976,1016,-21,0.100000,198739.350860
2977,1009,-21,0.100000,198802.715493
2978,1217,-20,0.100000,198889.904378
2979,1002,-21,0.100000,198960.459287
2980,1026,-21,0.100000,199035.578527
2981,1015,-21,0.100000,199108.521307
2982,1115,-21,0.100000,199186.303991
2983,1104,-21,0.100000,199261.885356
2984,1111,-21,0.100000,199339.648621
2985,1003,-21,0.100000,199405.909096
2986,1022,-21,0.100000,199479.889389
2987,1028,-21,0.100000,199556.057923
2988,1111,-21,0.100000,199630.780592
2989,1095,-21,0.100000,199701.009177
2990,1020,-21,0.100000,199754.860153
2991,1029,-21,0.100000,199825.738831
2992,1011,-21,0.100000,199889.506287
2993,1020,-21,0.100000,199953.149019
2994,1111,-21,0.100000,200032.923815
2995,1021,-21,0.100000,200107.181111
2996,1113,-21,0.100000,200191.220999
2997,1029,-21,0.100000,200264.181416
2998,1091,-21,0.100000,200340.487751
2999,1089,-21,0.100000,200406.900156
3000,1097,-21,0.100000,200480.522037
3001,1094,-21,0.100000,200551.781049
3002,1033,-21,0.100000,200625.680887
3003,1106,-21,0.100000,200711.601719
3004,1100,-21,0.100000,200790.602780
3005,1101,-21,0.100000,200862.075748
3006,1104,-21,0.100000,200932.700823
3007,1009,-21,0.100000,201012.299225
3008,1016,-21,0.100000,201091.933423
3009,1182,-21,0.100000,201176.828287
3010,1021,-21,0.100000,201249.097143
3011,1105,-21,0.100000,201326.255020
3012,1100,-21,0.100000,201399.232154
3013,1023,-21,0.100000,201467.890214
3014,1015,-21,0.100000,201534.775542
3015,1011,-21,0.100000,201606.268906
3016,1019,-21,0.100000,201678.686758
3017,1093,-21,0.100000,201751.120824
3018,1012,-21,0.100000,201815.644729
3019,1021,-21,0.100000,201880.521844
3020,1028,-21,0.100000,201944.206508
3021,1114,-21,0.100000,202015.875433
3022,1098,-21,0.100000,202089.067480
3023,1029,-21,0.100000,202160.558221
3024,1048,-21,0.100000,202235.681610
3025,1023,-21,0.100000,202311.561901
3026,1199,-21,0.100000,202406.218164
3027,1019,-21,0.100000,202472.035564
3028,1091,-21,0.100000,202544.623645
3029,1117,-20,0.100000,202616.321361
3030,1006,-21,0.100000,202685.539786
3031,1014,-21,0.100000,202753.853579
3032,1093,-21,0.100000,202830.326022
3033,1017,-21,0.100000,202899.637250
3034,1093,-21,0.100000,202977.733882
3035,1047,-21,0.100000,203057.565806
3036,1104,-21,0.100000,203128.140172
3037,1019,-21,0.100000,203193.034026
3038,1024,-21,0.100000,203264.968311
3039,1007,-21,0.100000,203333.956928
3040,1024,-21,0.100000,203402.578531
3041,1026,-21,0.100000,203468.813431
3042,1021,-21,0.100000,203533.106790
3043,1100,-21,0.100000,203608.977316
3044,1016,-21,0.100000,203681.662553
3045,1019,-21,0.100000,203738.358713
3046,1012,-21,0.100000,203810.352001
3047,1116,-21,0.100000,203890.887873
3048,1096,-21,0.100000,203967.149334
3049,1012,-21,0.100000,204033.220531
3050,1019,-21,0.100000,204097.902087
3051,1135,-20,0.100000,204185.394664
3052,1012,-21,0.100000,204250.504251
3053,1033,-21,0.100000,204322.894601
3054,1024,-21,0.100000,204392.733452
3055,1105,-21,0.100000,204462.876131
3056,1025,-21,0.100000,204533.976536
3057,1024,-21,0.100000,204606.394277
3058,1099,-21,0.100000,204678.162046
3059,1009,-21,0.100000,204748.870196
3060,1182,-21,0.100000,204832.918056
3061,1101,-21,0.100000,204915.076385
3062,1007,-21,0.100000,204982.682677
3063,1025,-21,0.100000,205049.546050
3064,1189,-21,0.100000,205134.122352
3065,1009,-21,0.100000,205207.040965
3066,1185,-21,0.100000,205294.835711
3067,1009,-21,0.100000,205362.645201
3068,1194,-20,0.100000,205452.941100
3069,1088,-21,0.100000,205526.799649
3070,1094,-21,0.100000,205606.669232
3071,1101,-21,0.100000,205686.804711
3072,1020,-21,0.100000,205763.198176
3073,1100,-21,0.100000,205842.553947
3074,1099,-21,0.100000,205917.557393
3075,1020,-21,0.100000,205994.618479
3076,1007,-21,0.100000,206059.225525
3077,1106,-21,0.100000,206136.990187
3078,1067,-21,0.100000,206211.159550
3079,1112,-21,0.100000,206276.657038
3080,1089,-21,0.100000,206354.476634
3081,1014,-21,0.100000,206424.871528
3082,1029,-21,0.100000,206503.243672
3083,1090,-21,0.100000,206578.952924
3084,1015,-21,0.100000,206646.976750
3085,1082,-21,0.100000,206723.522774
3086,1095,-21,0.100000,206802.000192
3087,1047,-21,0.100000,206879.134827
3088,1033,-21,0.100000,206949.335030
3089,1080,-21,0.100000,207020.165245
3090,1098,-21,0.100000,207094.727397
3091,1015,-21,0.100000,207158.093022
3092,1014,-21,0.100000,207229.237025
3093,1027,-21,0.100000,207300.803030
3094,1014,-21,0.100000,207378.754724
3095,1028,-21,0.100000,207448.775267
3096,1097,-21,0.100000,207526.443970
3097,1098,-21,0.100000,207607.424086
3098,1028,-21,0.100000,207683.316820
3099,1079,-21,0.100000,207764.143688
3100,1027,-21,0.100000,207838.598950
3101,1096,-21,0.100000,207917.208930
3102,1111,-20,0.100000,207990.234534
3103,1013,-21,0.100000,208048.339223
3104,1089,-21,0.100000,208123.559173
3105,1102,-21,0.100000,208201.053277
3106,1027,-21,0.100000,208267.292329
3107,1104,-21,0.100000,208347.856462
3108,1025,-21,0.100000,208411.946028
3109,1092,-21,0.100000,208480.256377
3110,1005,-21,0.100000,208550.310994
3111,1091,-21,0.100000,208617.940687
3112,1033,-21,0.100000,208686.788480
3113,1025,-21,0.100000,208744.532595
3114,1021,-21,0.100000,208817.648348
3115,1002,-21,0.100000,208886.869454
3116,1101,-21,0.100000,208960.271518
3117,1023,-21,0.100000,209028.765248
3118,1026,-21,0.100000,209089.395652
3119,1115,-20,0.100000,209165.581355
3120,1006,-21,0.100000,209235.575283
3121,1110,-21,0.100000,209303.261142
3122,1126,-21,0.100000,209387.415241
3123,1021,-21,0.100000,209463.367196
3124,1100,-21,0.100000,209532.037585
3125,1099,-21,0.100000,209606.785074
3126,1125,-20,0.100000,209683.117311
3127,1024,-21,0.100000,209747.874344
3128,1019,-21,0.100000,209811.564033
3129,1180,-21,0.100000,209901.709134
3130,1108,-21,0.100000,209972.065125
3131,1115,-21,0.100000,210047.529033
3132,1112,-21,0.100000,210123.651605
3133,1010,-21,0.100000,210191.269386
3134,1086,-21,0.100000,210257.400278
3135,1098,-21,0.100000,210324.482977
3136,1021,-21,0.100000,210402.296925
3137,1011,-21,0.100000,210474.047191
3138,1104,-21,0.100000,210549.846292
3139,1103,-21,0.100000,210625.474099
3140,1022,-21,0.100000,210698.567902
3141,1013,-21,0.100000,210773.581390
3142,1097,-21,0.100000,210844.189733
3143,1103,-21,0.100000,210924.213196
3144,1092,-21,0.100000,210997.761647
3145,1047,-21,0.100000,211067.955948
3146,1091,-21,0.100000,211145.503358
3147,1113,-20,0.100000,211226.149332
3148,1024,-21,0.100000,211297.913667
3149,1104,-21,0.100000,211366.800758
3150,1105,-21,0.100000,211438.064957
3151,1031,-21,0.100000,211504.061290
3152,1030,-21,0.100000,211570.748490
3153,1027,-21,0.100000,211638.358432
3154,1070,-21,0.100000,211711.270104
3155,1017,-21,0.100000,211785.895233
3156,1017,-21,0.100000,211861.972958
3157,1049,-21,0.100000,211935.950457
3158,1193,-21,0.100000,212023.310193
3159,1117,-21,0.100000,212104.378546
3160,1105,-21,0.100000,212183.220597
3161,1097,-21,0.100000,212253.638737
3162,1122,-20,0.100000,212334.326758
3163,1019,-21,0.100000,212406.714598
3164,1022,-21,0.100000,212470.153879
3165,1021,-21,0.100000,212538.645800
3166,1181,-21,0.100000,212630.076043
3167,1015,-21,0.100000,212699.241880
3168,1101,-21,0.100000,212776.496631
3169,1020,-21,0.100000,212844.117583
3170,1111,-21,0.100000,212913.325954
3171,1025,-21,0.100000,212990.656769
3172,1099,-21,0.100000,213072.600199
3173,1097,-21,0.100000,213144.540938
3174,1025,-21,0.100000,213211.663669
3175,1013,-21,0.100000,213281.681428
3176,1019,-21,0.100000,213348.984060
3177,1029,-21,0.100000,213412.325763
3178,1094,-21,0.100000,213488.441803
3179,1016,-21,0.100000,213561.765940
3180,1017,-21,0.100000,213624.098352
3181,1094,-21,0.100000,213695.726892
3182,1027,-21,0.100000,213757.859225
3183,1108,-21,0.100000,213831.843293
3184,1013,-21,0.100000,213899.234592
3185,1036,-21,0.100000,213976.599464
3186,1107,-21,0.100000,214053.884206
3187,1027,-21,0.100000,214125.454369
3188,1010,-21,0.100000,214195.713035
3189,1116,-21,0.100000,214276.798223
3190,1101,-21,0.100000,214354.566508
3191,1115,-20,0.100000,214429.350631
3192,1012,-21,0.100000,214499.195756
3193,1026,-21,0.100000,214570.960120
3194,1024,-21,0.100000,214650.279614
3195,1175,-21,0.100000,214732.060100
3196,1019,-21,0.100000,214804.577682
3197,1029,-21,0.100000,214881.674779
3198,1015,-21,0.100000,214945.496983
3199,1087,-21,0.100000,215020.765396
3200,1101,-21,0.100000,215099.631018
3201,1034,-21,0.100000,215173.446909
3202,1031,-21,0.100000,215247.003998
3203,1108,-21,0.100000,215323.301225
3204,1004,-21,0.100000,215394.377312
3205,1118,-20,0.100000,215470.785110
3206,1092,-21,0.100000,215545.267914
3207,1026,-21,0.100000,215619.304058
3208,1018,-21,0.100000,215690.646509
3209,1114,-21,0.100000,215766.687832
3210,1018,-21,0.100000,215828.289938
3211,1097,-21,0.100000,215905.504103
3212,1027,-21,0.100000,215978.663862
3213,1192,-21,0.100000,216056.571027
3214,1022,-21,0.100000,216123.310333
3215,1007,-21,0.100000,216200.691644
3216,1012,-21,0.100000,216270.019189
3217,1013,-21,0.100000,216333.139774
3218,1095,-21,0.100000,216401.406556
3219,1026,-21,0.100000,216470.278143
3220,1094,-21,0.100000,216542.010202
3221,1072,-21,0.100000,216611.354115
3222,1011,-21,0.100000,216679.417555
3223,1020,-21,0.100000,216754.126419
3224,1039,-21,0.100000,216829.283615
3225,1114,-21,0.100000,216905.967205
3226,1023,-21,0.100000,216973.226819
3227,1133,-20,0.100000,217051.736131
3228,1117,-20,0.100000,217130.509862
3229,1012,-21,0.100000,217205.299735
3230,1016,-21,0.100000,217269.258874
3231,1015,-21,0.100000,217341.876459
3232,1017,-21,0.100000,217411.495190
3233,1015,-21,0.100000,217472.129094
3234,1044,-21,0.100000,217543.260899
3235,1024,-21,0.100000,217615.247352
3236,1117,-21,0.100000,217697.914325
3237,1094,-21,0.100000,217780.701618
3238,1131,-20,0.100000,217864.308306
3239,1013,-21,0.100000,217934.257772
3240,1101,-21,0.100000,218004.259950
3241,1032,-21,0.100000,218071.513248
3242,1004,-21,0.100000,218127.650560
3243,1084,-21,0.100000,218193.728513
3244,1119,-20,0.100000,218271.573405
3245,1013,-21,0.100000,218339.276543
3246,1023,-21,0.100000,218405.680746
3247,1016,-21,0.100000,218471.315725
3248,1090,-21,0.100000,218543.983682
3249,1101,-21,0.100000,218615.214583
3250,1029,-21,0.100000,218683.084138
3251,1115,-20,0.100000,218761.862407
3252,1084,-21,0.100000,218830.664966
3253,1009,-21,0.100000,218893.698784
3254,1098,-21,0.100000,218965.800595
3255,1093,-21,0.100000,219041.777061
3256,1035,-21,0.100000,219111.915761
3257,1019,-21,0.100000,219178.180323
3258,1096,-21,0.100000,219240.939837
3259,1019,-21,0.100000,219305.889714
3260,1116,-21,0.100000,219381.793658
3261,1083,-21,0.100000,219457.066087
3262,1102,-21,0.100000,219538.186709
3263,1083,-21,0.100000,219618.010941
3264,1186,-21,0.100000,219709.704931
3265,1006,-21,0.100000,219782.754692
3266,1018,-21,0.100000,219852.203830
3267,1010,-21,0.100000,219928.032649
3268,1094,-21,0.100000,220010.499503
3269,1015,-21,0.100000,220081.839295
3270,1086,-21,0.100000,220149.273093
3271,1107,-21,0.100000,220223.932276
3272,1104,-21,0.100000,220303.719022
3273,1096,-21,0.100000,220378.452679
3274,1176,-21,0.100000,220461.514633
3275,1017,-21,0.100000,220536.327580
3276,1137,-20,0.100000,220618.681554
3277,1096,-21,0.100000,220697.930574
3278,1095,-21,0.100000,220779.003370
3279,1082,-21,0.100000,220852.106330
3280,1111,-21,0.100000,220923.299171
3281,1023,-21,0.100000,220996.610613
3282,1023,-21,0.100000,221065.406581
3283,1017,-21,0.100000,221133.994275
3284,1031,-21,0.100000,221199.329216
3285,1098,-21,0.100000,221277.067412
3286,1086,-21,0.100000,221356.099819
3287,1020,-21,0.100000,221432.718003
3288,1030,-21,0.100000,221504.795107
3289,1091,-21,0.100000,221585.632211
3290,1029,-21,0.100000,221655.772870
3291,1104,-21,0.100000,221742.070804
3292,1106,-21,0.100000,221823.635253
3293,1095,-21,0.100000,221897.902865
3294,1015,-21,0.100000,221975.345957
3295,995,-21,0.100000,222046.187605
3296,1020,-21,0.100000,222114.886793
3297,1085,-21,0.100000,222180.977308
3298,1014,-21,0.100000,222241.727408
3299,1018,-21,0.100000,222307.532296
3300,1022,-21,0.100000,222368.964518
3301,1016,-21,0.100000,222435.731562
3302,1032,-21,0.100000,222506.455631
3303,1140,-20,0.100000,222588.233862
3304,1092,-21,0.100000,222668.670483
3305,1010,-21,0.100000,222743.697873
3306,1033,-21,0.100000,222816.117331
3307,1099,-21,0.100000,222891.536737
3308,1043,-21,0.100000,222966.178083
3309,1049,-21,0.100000,223037.001854
3310,1034,-21,0.100000,223101.428434
3311,1016,-21,0.100000,223155.316146
3312,1091,-21,0.100000,223224.564051
3313,1096,-21,0.100000,223293.063813
3314,1107,-21,0.100000,223362.922248
3315,1174,-21,0.100000,223444.413305
3316,1007,-21,0.100000,223519.710822
3317,1029,-21,0.100000,223591.599047
3318,1099,-21,0.100000,223667.677763
3319,1021,-21,0.100000,223748.364138
3320,1098,-21,0.100000,223819.836486
3321,1020,-21,0.100000,223888.610957
3322,1106,-21,0.100000,223970.577670
3323,1114,-21,0.100000,224050.859618
3324,1014,-21,0.100000,224127.681795
3325,1057,-21,0.100000,224213.816456
3326,1005,-21,0.100000,224296.142189
3327,1110,-21,0.100000,224372.005128
3328,1142,-21,0.100000,224444.824117
3329,1105,-21,0.100000,224525.715669
3330,1033,-21,0.100000,224590.242566
3331,1184,-21,0.100000,224659.237112
3332,1128,-20,0.100000,224737.668605
3333,1026,-21,0.100000,224808.130275
3334,1121,-21,0.100000,224884.307859
3335,1026,-21,0.100000,224962.357343
3336,1139,-20,0.100000,225045.917212
3337,1101,-21,0.100000,225121.051061
3338,1102,-21,0.100000,225178.462130
3339,1012,-21,0.100000,225249.608326
3340,1015,-21,0.100000,225318.292187
3341,1103,-21,0.100000,225392.897067
3342,1014,-21,0.100000,225457.710216
3343,1101,-21,0.100000,225532.602121
3344,1030,-21,0.100000,225605.223375
3345,1202,-21,0.100000,225692.933621
3346,1018,-21,0.100000,225766.411650
3347,1089,-21,0.100000,225843.861724
3348,1064,-21,0.100000,225909.121908
3349,1017,-21,0.100000,225975.204136
3350,1018,-21,0.100000,226047.135317
3351,1024,-21,0.100000,226111.936646
3352,1003,-21,0.100000,226180.464983
3353,1021,-21,0.100000,226253.297537
3354,1014,-21,0.100000,226332.356802
3355,1015,-21,0.100000,226397.396281
3356,1103,-21,0.100000,226476.506891
3357,1112,-20,0.100000,226549.381273
3358,1038,-21,0.100000,226620.370186
3359,1024,-21,0.100000,226696.476237
3360,1013,-21,0.100000,226772.637478
3361,1028,-21,0.100000,226849.657584
3362,1031,-21,0.100000,226917.437385
3363,1115,-21,0.100000,227002.541576
3364,1028,-21,0.100000,227059.835986
3365,1028,-21,0.100000,227120.139342
3366,1114,-21,0.100000,227190.682187
3367,1022,-21,0.100000,227257.510877
3368,1097,-21,0.100000,227333.499115
3369,1007,-21,0.100000,227394.066623
3370,1019,-21,0.100000,227458.566261
3371,1086,-21,0.100000,227538.515370
3372,1097,-21,0.100000,227606.608614
3373,1011,-21,0.100000,227678.257735
3374,1019,-21,0.100000,227747.549180
3375,1125,-20,0.100000,227808.809271
3376,1008,-21,0.100000,227888.457970
3377,1027,-21,0.100000,227959.427519
3378,1012,-21,0.100000,228021.312896
3379,1004,-21,0.100000,228086.084100
3380,1013,-21,0.100000,228156.517376
3381,1012,-21,0.100000,228223.742710
3382,1097,-21,0.100000,228299.651282
3383,1017,-21,0.100000,228356.437531
3384,1029,-21,0.100000,228408.618973
3385,1098,-21,0.100000,228488.668715
3386,1021,-21,0.100000,228562.588489
3387,1101,-21,0.100000,228639.147701
3388,1125,-21,0.100000,228717.527304
3389,1102,-21,0.100000,228795.288731
3390,1009,-21,0.100000,228865.150483
3391,1088,-21,0.100000,228939.990414
3392,1013,-21,0.100000,229008.268768
3393,1048,-21,0.100000,229079.430060
3394,1016,-21,0.100000,229147.396123
3395,1104,-21,0.100000,229225.965757
3396,1110,-21,0.100000,229305.911277
3397,1110,-21,0.100000,229386.016530
3398,1105,-21,0.100000,229461.755069
3399,1025,-21,0.100000,229528.557787
3400,1093,-21,0.100000,229609.927855
3401,1010,-21,0.100000,229681.333578
3402,1037,-21,0.100000,229743.623993
3403,1014,-21,0.100000,229805.299459
3404,1116,-20,0.100000,229880.578174
3405,1088,-21,0.100000,229958.530916
3406,1019,-21,0.100000,230034.032305
3407,1011,-21,0.100000,230085.892313
3408,1060,-21,0.100000,230157.403282
3409,1016,-21,0.100000,230220.402529
3410,1058,-21,0.100000,230289.085367
3411,1097,-21,0.100000,230354.567548
3412,1004,-21,0.100000,230428.926355
3413,1013,-21,0.100000,230495.345127
3414,1118,-20,0.100000,230569.441396
3415,1118,-20,0.100000,230645.768529
3416,1095,-21,0.100000,230721.417024
3417,1124,-21,0.100000,230790.708911
3418,1009,-21,0.100000,230859.109190
3419,1165,-21,0.100000,230936.819187
3420,1113,-21,0.100000,231014.174320
3421,1022,-21,0.100000,231081.357409
3422,1017,-21,0.100000,231148.124522
3423,1044,-21,0.100000,231227.146333
3424,1135,-20,0.100000,231305.105033
3425,1098,-21,0.100000,231385.057743
3426,1097,-21,0.100000,231458.934173
3427,1100,-21,0.100000,231533.505538
3428,1026,-21,0.100000,231609.496051
3429,1010,-21,0.100000,231680.931333
3430,1047,-21,0.100000,231752.665642
3431,1102,-21,0.100000,231837.732064
3432,1096,-21,0.100000,231913.558648
3433,1020,-21,0.100000,231988.485477
3434,1003,-21,0.100000,232057.512583
3435,1135,-20,0.100000,232124.333274
3436,1105,-21,0.100000,232188.280237
3437,1103,-21,0.100000,232258.938869
3438,1013,-21,0.100000,232329.670803
3439,1113,-21,0.100000,232398.583256
3440,1098,-21,0.100000,232471.724240
3441,1016,-21,0.100000,232532.509142
3442,1173,-21,0.100000,232618.360304
3443,1027,-21,0.100000,232686.375773
3444,1005,-21,0.100000,232753.417398
3445,1017,-21,0.100000,232811.427145
3446,1180,-21,0.100000,232892.686373
3447,1012,-21,0.100000,232965.541873
3448,1012,-21,0.100000,233033.157517
3449,1085,-21,0.100000,233099.450961
3450,1076,-21,0.100000,233166.543483
3451,1099,-21,0.100000,233234.210214
3452,1015,-21,0.100000,233310.089028
3453,1008,-21,0.100000,233383.217477
3454,1095,-21,0.100000,233463.568335
3455,1110,-21,0.100000,233542.141408
3456,1105,-21,0.100000,233615.927559
3457,1022,-21,0.100000,233689.524957
3458,1085,-21,0.100000,233763.806004
3459,1102,-21,0.100000,233834.901013
3460,1022,-21,0.100000,233899.843664
3461,1020,-21,0.100000,233973.826449
3462,1099,-21,0.100000,234055.040073
3463,1031,-21,0.100000,234125.226261
3464,1113,-21,0.100000,234204.176215
3465,1090,-21,0.100000,234273.206170
3466,1104,-21,0.100000,234343.659452
3467,1196,-21,0.100000,234411.186331
3468,1112,-21,0.100000,234487.546647
3469,1179,-21,0.100000,234570.140182
3470,1024,-21,0.100000,234636.268246
3471,1023,-21,0.100000,234707.373093
3472,1013,-21,0.100000,234775.211398
3473,1029,-21,0.100000,234845.286703
3474,1098,-21,0.100000,234923.597308
3475,1012,-21,0.100000,234992.371169
3476,1043,-21,0.100000,235064.962967
3477,1005,-21,0.100000,235134.447479
3478,1089,-21,0.100000,235214.345057
3479,1046,-21,0.100000,235288.561303
3480,1091,-21,0.100000,235365.410907
3481,1118,-20,0.100000,235439.786989
3482,1027,-21,0.100000,235505.424086
3483,1102,-21,0.100000,235578.494162
3484,1015,-21,0.100000,235650.702626
3485,1199,-20,0.100000,235736.160710
3486,1014,-21,0.100000,235803.043070
3487,1005,-21,0.100000,235874.807740
3488,1084,-21,0.100000,235949.697681
3489,1007,-21,0.100000,236018.251120
3490,1008,-21,0.100000,236092.443374
3491,1029,-21,0.100000,236163.773093
3492,1020,-21,0.100000,236233.795149
3493,998,-21,0.100000,236303.223857
3494,1100,-21,0.100000,236383.817518
3495,1013,-21,0.100000,236444.465834
3496,1168,-21,0.100000,236525.599463
3497,1012,-21,0.100000,236590.110574
3498,1093,-21,0.100000,236673.722236
3499,1022,-21,0.100000,236752.079762
3500,1204,-20,0.100000,236841.381995
3501,1097,-21,0.100000,236908.008858
3502,1012,-21,0.100000,236986.639471
3503,1015,-21,0.100000,237065.402091
3504,1023,-21,0.100000,237139.460217
3505,1028,-21,0.100000,237212.756288
3506,1186,-21,0.100000,237284.449529
3507,1010,-21,0.100000,237356.576340
3508,1097,-21,0.100000,237422.983895
3509,1025,-21,0.100000,237491.488284
