episode,num_iters,loss,sum_rewards,curr_eps,len_experience,time
517,3299,0.004701,-16,0.100000,350000,123920.124248
518,3946,0.004730,-11,0.100000,350000,124310.407497
519,3148,0.004713,-13,0.100000,350000,124620.696286
520,4336,0.004636,-8,0.100000,350000,125046.681654
521,2861,0.004698,-18,0.100000,350000,125327.686335
522,3473,0.004718,-12,0.100000,350000,125668.170153
523,2716,0.004660,-16,0.100000,350000,125935.015376
524,2712,0.004666,-15,0.100000,350000,126199.971461
525,3246,0.004705,-13,0.100000,350000,126516.949416
526,2446,0.004669,-17,0.100000,350000,126755.592872
527,3655,0.004650,-8,0.100000,350000,127112.236332
528,2226,0.004641,-18,0.100000,350000,127329.332359
529,2461,0.004763,-17,0.100000,350000,127568.891877
530,2726,0.004621,-15,0.100000,350000,127835.201004
531,3185,0.004742,-14,0.100000,350000,128144.092686
532,2900,0.004636,-14,0.100000,350000,128425.041148
533,2887,0.004780,-15,0.100000,350000,128705.129983
534,2489,0.004579,-15,0.100000,350000,128947.887712
535,3667,0.004553,-9,0.100000,350000,129302.037182
536,2561,0.004541,-15,0.100000,350000,129550.415065
537,2748,0.004411,-16,0.100000,350000,129816.361595
538,3224,0.004341,-16,0.100000,350000,130126.424227
539,2598,0.004565,-15,0.100000,350000,130376.759629
540,2888,0.004548,-15,0.100000,350000,130654.694372
541,2604,0.004430,-18,0.100000,350000,130905.378779
542,3110,0.004235,-13,0.100000,350000,131207.523691
543,4011,0.004662,-6,0.100000,350000,131599.502926
544,2944,0.004245,-16,0.100000,350000,131886.159588
545,3242,0.004506,-15,0.100000,350000,132201.776329
546,2578,0.004653,-12,0.100000,350000,132452.458942
547,2919,0.004499,-17,0.100000,350000,132735.623894
548,3887,0.004652,-14,0.100000,350000,133113.017367
549,2423,0.004654,-18,0.100000,350000,133347.300399
550,2454,0.004507,-17,0.100000,350000,133584.196406
551,3139,0.004544,-10,0.100000,350000,133887.004355
552,2285,0.004484,-17,0.100000,350000,134107.186148
553,2399,0.004611,-18,0.100000,350000,134340.401121
554,2098,0.004708,-16,0.100000,350000,134545.168288
555,2690,0.004556,-17,0.100000,350000,134807.764712
556,3091,0.004486,-16,0.100000,350000,135110.311078
557,3128,0.004890,-17,0.100000,350000,135415.533129
558,2844,0.004966,-16,0.100000,350000,135693.159400
559,2458,0.004785,-17,0.100000,350000,135932.037666
560,3078,0.004673,-13,0.100000,350000,136230.612241
561,2805,0.004949,-12,0.100000,350000,136501.633098
562,2873,0.004711,-14,0.100000,350000,136780.794196
563,2447,0.004644,-16,0.100000,350000,137017.047823
564,2409,0.004871,-18,0.100000,350000,137249.549195
565,3004,0.004765,-14,0.100000,350000,137540.293795
566,3661,0.004853,-12,0.100000,350000,137897.850573
567,3512,0.004768,-10,0.100000,350000,138240.244197
568,2950,0.004616,-13,0.100000,350000,138528.981319
569,3785,0.004664,-14,0.100000,350000,138898.901606
570,2365,0.004543,-16,0.100000,350000,139130.929899
571,2765,0.004558,-15,0.100000,350000,139399.810546
572,2426,0.004581,-17,0.100000,350000,139634.312220
573,2462,0.004411,-14,0.100000,350000,139872.025980
574,3045,0.004360,-15,0.100000,350000,140165.857329
575,2494,0.004539,-18,0.100000,350000,140409.838163
576,2277,0.004389,-18,0.100000,350000,140629.367688
577,3490,0.004549,-11,0.100000,350000,140970.283504
578,2803,0.004622,-18,0.100000,350000,141242.927371
579,2703,0.004420,-18,0.100000,350000,141506.032439
580,2237,0.004551,-17,0.100000,350000,141726.888497
581,3171,0.004679,-14,0.100000,350000,142035.111655
582,3180,0.004676,-11,0.100000,350000,142345.158739
583,3346,0.004683,-10,0.100000,350000,142669.665273
584,3211,0.004582,-12,0.100000,350000,142983.425083
585,3035,0.004640,-15,0.100000,350000,143276.718630
586,2558,0.004545,-18,0.100000,350000,143526.502279
587,2111,0.004541,-17,0.100000,350000,143732.143166
588,3277,0.004660,-13,0.100000,350000,144054.467297
589,2862,0.004388,-16,0.100000,350000,144333.203208
590,2659,0.004612,-14,0.100000,350000,144593.036339
591,3620,0.004575,-11,0.100000,350000,144945.502931
592,2911,0.004748,-13,0.100000,350000,145234.663538
593,2370,0.004621,-16,0.100000,350000,145466.900675
594,2786,0.004899,-17,0.100000,350000,145739.254418
595,2472,0.004725,-17,0.100000,350000,145981.077308
596,2860,0.004667,-16,0.100000,350000,146258.885657
597,2894,0.004751,-14,0.100000,350000,146538.580469
598,3415,0.004623,-13,0.100000,350000,146869.220575
599,3635,0.004773,-12,0.100000,350000,147221.012283
600,3201,0.004744,-14,0.100000,350000,147531.370984
601,2663,0.004797,-16,0.100000,350000,147793.437264
602,2838,0.004857,-12,0.100000,350000,148069.836737
603,2070,0.004776,-17,0.100000,350000,148274.111758
604,2636,0.004658,-16,0.100000,350000,148534.270282
605,3395,0.004638,-14,0.100000,350000,148865.602882
606,3066,0.004697,-16,0.100000,350000,149165.295425
607,2839,0.004821,-16,0.100000,350000,149446.274257
608,2837,0.004559,-16,0.100000,350000,149723.586153
609,2689,0.004754,-16,0.100000,350000,149983.546176
610,2927,0.004707,-13,0.100000,350000,150269.618158
611,3070,0.004732,-12,0.100000,350000,150567.599320
612,2864,0.004606,-17,0.100000,350000,150849.096566
613,3697,0.004785,-12,0.100000,350000,151211.063435
614,2895,0.004576,-16,0.100000,350000,151497.726987
615,3282,0.004722,-10,0.100000,350000,151822.593648
616,3225,0.004869,-13,0.100000,350000,152136.645580
617,3261,0.004801,-14,0.100000,350000,152454.393599
618,3074,0.004823,-13,0.100000,350000,152753.927680
619,2414,0.004779,-18,0.100000,350000,152991.740316
620,3420,0.004699,-12,0.100000,350000,153324.099762
621,2814,0.004839,-16,0.100000,350000,153596.616257
622,3287,0.004739,-13,0.100000,350000,153916.257146
623,3105,0.004676,-14,0.100000,350000,154222.693941
624,2877,0.004647,-14,0.100000,350000,154502.976141
625,3467,0.004833,-13,0.100000,350000,154844.087340
626,4082,0.004598,-11,0.100000,350000,155241.798259
627,2880,0.004364,-14,0.100000,350000,155524.846214
628,2903,0.004752,-13,0.100000,350000,155811.571353
629,3389,0.004664,-11,0.100000,350000,156142.297066
630,3645,0.004664,-11,0.100000,350000,156499.653757
631,3282,0.004588,-13,0.100000,350000,156819.007032
632,3020,0.004553,-13,0.100000,350000,157111.525157
633,3078,0.004457,-17,0.100000,350000,157412.899188
634,2753,0.004703,-16,0.100000,350000,157681.518620
635,2432,0.004448,-18,0.100000,350000,157923.926282
636,2218,0.004509,-17,0.100000,350000,158141.369740
637,3617,0.004464,-8,0.100000,350000,158496.439002
638,3612,0.004682,-13,0.100000,350000,158847.427724
639,2772,0.004781,-15,0.100000,350000,159117.995781
640,3652,0.004701,-10,0.100000,350000,159473.520834
641,2679,0.004960,-14,0.100000,350000,159734.136800
642,3665,0.004770,-13,0.100000,350000,160091.763221
643,3334,0.004604,-11,0.100000,350000,160413.774324
644,3130,0.004856,-15,0.100000,350000,160718.956698
645,3186,0.004682,-12,0.100000,350000,161029.291874
646,3224,0.004448,-9,0.100000,350000,161344.758705
647,3484,0.004630,-13,0.100000,350000,161685.889566
648,2461,0.004741,-16,0.100000,350000,161926.475183
649,3259,0.004640,-10,0.100000,350000,162244.791483
650,2907,0.004648,-13,0.100000,350000,162532.456715
651,2687,0.004742,-14,0.100000,350000,162793.534250
652,2847,0.004724,-15,0.100000,350000,163068.681227
653,2773,0.004603,-15,0.100000,350000,163337.079018
654,2586,0.004600,-17,0.100000,350000,163586.078886
655,3537,0.004546,-10,0.100000,350000,163928.303622
656,3181,0.004511,-12,0.100000,350000,164236.993194
657,3728,0.004459,-12,0.100000,350000,164600.414807
658,3120,0.004450,-13,0.100000,350000,164904.255733
659,3333,0.004501,-15,0.100000,350000,165228.468108
660,3151,0.004471,-13,0.100000,350000,165539.650442
661,2938,0.004506,-14,0.100000,350000,165825.524080
662,2933,0.004527,-14,0.100000,350000,166111.303555
663,2907,0.004591,-14,0.100000,350000,166398.482910
664,2621,0.004580,-17,0.100000,350000,166651.626710
665,2679,0.004376,-15,0.100000,350000,166911.235816
666,2899,0.004429,-14,0.100000,350000,167190.989844
667,3932,0.004498,-9,0.100000,350000,167575.413936
668,3339,0.004527,-11,0.100000,350000,167900.449718
669,3026,0.004553,-14,0.100000,350000,168194.479587
670,2526,0.004522,-14,0.100000,350000,168440.902965
671,2386,0.004677,-19,0.100000,350000,168676.392166
672,3703,0.004419,-11,0.100000,350000,169035.378585
673,2339,0.004448,-18,0.100000,350000,169267.287200
674,3645,0.004624,-11,0.100000,350000,169621.120038
675,2818,0.004423,-13,0.100000,350000,169893.182502
676,2330,0.004459,-16,0.100000,350000,170119.688590
677,3841,0.004768,-9,0.100000,350000,170491.666577
678,2275,0.004574,-16,0.100000,350000,170714.281683
679,4108,0.004583,-8,0.100000,350000,171116.725044
680,2521,0.004689,-17,0.100000,350000,171362.197441
681,2548,0.004684,-15,0.100000,350000,171611.563405
682,3507,0.004531,-13,0.100000,350000,171955.307705
683,3133,0.004633,-13,0.100000,350000,172259.334199
684,3391,0.004544,-11,0.100000,350000,172589.770986
685,2387,0.004583,-18,0.100000,350000,172823.042187
686,3763,0.004442,-9,0.100000,350000,173188.753520
687,3064,0.004557,-12,0.100000,350000,173484.732405
688,3499,0.004414,-11,0.100000,350000,173821.901215
689,3572,0.004381,-12,0.100000,350000,174167.822503
690,2488,0.004366,-16,0.100000,350000,174409.726544
691,2458,0.004437,-17,0.100000,350000,174650.155283
692,4097,0.004419,-7,0.100000,350000,175048.101501
693,2816,0.004462,-18,0.100000,350000,175321.378822
694,3137,0.004377,-12,0.100000,350000,175625.341377
695,3266,0.004334,-12,0.100000,350000,175941.372151
696,3440,0.004430,-10,0.100000,350000,176274.804071
697,3251,0.004293,-13,0.100000,350000,176587.925316
698,3140,0.004368,-13,0.100000,350000,176890.271787
699,3165,0.004292,-13,0.100000,350000,177195.236225
700,2466,0.004205,-17,0.100000,350000,177434.330604
701,2852,0.004289,-14,0.100000,350000,177712.221584
702,2583,0.004072,-17,0.100000,350000,177964.107716
703,4006,0.004345,-7,0.100000,350000,178355.239705
704,3172,0.004345,-13,0.100000,350000,178663.875600
705,2607,0.004145,-17,0.100000,350000,178917.424253
706,3315,0.004217,-14,0.100000,350000,179240.377375
707,3200,0.004126,-15,0.100000,350000,179551.050481
708,3061,0.004203,-13,0.100000,350000,179847.471727
709,3276,0.004311,-15,0.100000,350000,180166.842761
710,3449,0.004119,-14,0.100000,350000,180500.402424
711,4180,0.004144,-11,0.100000,350000,180908.177044
712,3082,0.004341,-13,0.100000,350000,181208.615467
713,3465,0.004237,-12,0.100000,350000,181548.699132
714,4948,0.004259,-3,0.100000,350000,182035.049967
715,2780,0.004434,-18,0.100000,350000,182310.117256
716,3122,0.004361,-15,0.100000,350000,182618.775398
717,2958,0.004310,-16,0.100000,350000,182907.824336
718,4059,0.004532,-12,0.100000,350000,183300.700723
719,3527,0.004514,-12,0.100000,350000,183645.436416
720,2675,0.004391,-14,0.100000,350000,183912.342127
721,3917,0.004417,-12,0.100000,350000,184296.399317
722,3537,0.004384,-10,0.100000,350000,184642.993448
723,2799,0.004424,-15,0.100000,350000,184922.554106
724,2957,0.004461,-14,0.100000,350000,185218.554114
725,2898,0.004393,-13,0.100000,350000,185506.760121
726,2562,0.004291,-16,0.100000,350000,185759.366346
727,3926,0.004496,-10,0.100000,350000,186143.410580
728,3109,0.004210,-12,0.100000,350000,186448.155605
729,2642,0.004308,-16,0.100000,350000,186708.843374
730,3156,0.004505,-13,0.100000,350000,187013.894775
731,3600,0.004235,-10,0.100000,350000,187365.191462
732,3702,0.004017,-11,0.100000,350000,187726.548986
733,3892,0.004448,-9,0.100000,350000,188108.522751
734,3112,0.004274,-16,0.100000,350000,188415.556895
735,2902,0.004270,-16,0.100000,350000,188699.055350
736,2626,0.004195,-19,0.100000,350000,188955.666744
737,4614,0.004244,-4,0.100000,350000,189405.154161
738,2865,0.004214,-15,0.100000,350000,189687.012372
739,2644,0.004432,-15,0.100000,350000,189946.994244
740,3190,0.004338,-14,0.100000,350000,190257.682561
741,3728,0.004270,-11,0.100000,350000,190620.424673
742,2807,0.004249,-16,0.100000,350000,190897.818131
743,2862,0.004300,-17,0.100000,350000,191178.303476
744,3212,0.004246,-9,0.100000,350000,191494.281725
745,2601,0.004156,-16,0.100000,350000,191749.791715
746,2945,0.004304,-13,0.100000,350000,192038.544620
747,3306,0.004226,-12,0.100000,350000,192363.273174
748,2572,0.004185,-18,0.100000,350000,192615.565522
749,3898,0.004445,-11,0.100000,350000,192992.534992
750,2974,0.004434,-15,0.100000,350000,193284.816484
751,4141,0.004373,-10,0.100000,350000,193686.550118
752,3446,0.004207,-11,0.100000,350000,194020.508520
753,2573,0.004484,-16,0.100000,350000,194272.918992
754,2868,0.004298,-12,0.100000,350000,194552.470391
755,2481,0.004342,-15,0.100000,350000,194797.428734
756,3371,0.004515,-14,0.100000,350000,195127.323527
757,3327,0.004238,-13,0.100000,350000,195454.268655
758,2725,0.004317,-15,0.100000,350000,195718.696166
759,3365,0.004297,-11,0.100000,350000,196048.226799
760,3045,0.004093,-18,0.100000,350000,196345.846635
761,3210,0.004189,-16,0.100000,350000,196659.609139
762,3344,0.004511,-15,0.100000,350000,196987.387815
763,2632,0.004127,-17,0.100000,350000,197244.855930
764,3753,0.004171,-11,0.100000,350000,197614.260371
765,3176,0.004184,-11,0.100000,350000,197927.511818
766,2828,0.004092,-14,0.100000,350000,198206.345277
767,2833,0.004366,-15,0.100000,350000,198485.240419
768,3636,0.004222,-10,0.100000,350000,198839.134065
769,2436,0.004074,-14,0.100000,350000,199079.573116
770,2954,0.004076,-14,0.100000,350000,199367.370022
771,3118,0.004367,-11,0.100000,350000,199672.744261
772,2424,0.004306,-15,0.100000,350000,199907.563198
773,3009,0.004127,-11,0.100000,350000,200199.974699
774,2377,0.004309,-16,0.100000,350000,200431.967924
775,3629,0.004326,-9,0.100000,350000,200784.611854
776,2419,0.004002,-17,0.100000,350000,201021.253473
777,3633,0.004283,-13,0.100000,350000,201379.557665
778,3264,0.004326,-12,0.100000,350000,201701.038187
779,2357,0.004290,-17,0.100000,350000,201933.175800
780,2704,0.004261,-16,0.100000,350000,202198.925059
781,2659,0.004345,-15,0.100000,350000,202459.046091
782,2808,0.004386,-14,0.100000,350000,202732.095267
783,2556,0.004497,-15,0.100000,350000,202983.512514
784,2770,0.004302,-15,0.100000,350000,203252.631180
785,2353,0.004365,-15,0.100000,350000,203481.758151
786,3735,0.004371,-9,0.100000,350000,203843.570018
787,2309,0.004386,-17,0.100000,350000,204069.022158
788,2703,0.004380,-15,0.100000,350000,204333.831842
789,3065,0.004436,-15,0.100000,350000,204633.123663
790,3072,0.004423,-16,0.100000,350000,204932.585083
791,3291,0.004473,-11,0.100000,350000,205254.134023
792,3052,0.004367,-13,0.100000,350000,205551.174756
793,2710,0.004394,-16,0.100000,350000,205814.802869
794,3107,0.004371,-10,0.100000,350000,206116.662713
795,2422,0.004182,-17,0.100000,350000,206351.274964
796,4191,0.004641,-4,0.100000,350000,206756.614638
797,3579,0.004320,-11,0.100000,350000,207103.339354
798,3199,0.004512,-12,0.100000,350000,207413.260220
799,2665,0.004537,-15,0.100000,350000,207672.513895
800,2632,0.004356,-14,0.100000,350000,207928.636557
801,3803,0.004313,-10,0.100000,350000,208298.167370
802,3972,0.004311,-9,0.100000,350000,208685.441746
803,3041,0.004119,-13,0.100000,350000,208980.287378
804,3264,0.004298,-13,0.100000,350000,209297.384041
805,3481,0.004498,-14,0.100000,350000,209633.925380
806,4513,0.004337,-5,0.100000,350000,210069.423981
807,3627,0.004380,-11,0.100000,350000,210420.245404
808,2833,0.004503,-14,0.100000,350000,210699.357748
809,2797,0.004507,-15,0.100000,350000,210972.813043
810,3477,0.004476,-9,0.100000,350000,211312.488601
811,3809,0.004608,-9,0.100000,350000,211684.006714
812,2419,0.004214,-16,0.100000,350000,211919.832209
813,3381,0.004399,-12,0.100000,350000,212250.228626
814,2695,0.004463,-16,0.100000,350000,212513.113634
815,3382,0.004440,-8,0.100000,350000,212840.928615
816,3350,0.004411,-13,0.100000,350000,213166.814626
817,4086,0.004327,-11,0.100000,350000,213561.842432
818,2574,0.004149,-17,0.100000,350000,213810.550383
819,2852,0.004227,-15,0.100000,350000,214088.948969
820,3195,0.004433,-13,0.100000,350000,214400.488146
821,3297,0.004204,-13,0.100000,350000,214721.895948
822,2925,0.004215,-13,0.100000,350000,215006.826239
823,3071,0.004471,-15,0.100000,350000,215305.661970
824,2460,0.004422,-16,0.100000,350000,215544.750482
825,2833,0.004254,-13,0.100000,350000,215820.034994
826,3956,0.004209,-8,0.100000,350000,216205.576612
827,2960,0.004442,-14,0.100000,350000,216491.583765
828,2371,0.004504,-19,0.100000,350000,216720.755834
829,2770,0.004248,-14,0.100000,350000,216988.328129
830,2841,0.004567,-13,0.100000,350000,217264.892612
831,2875,0.004376,-14,0.100000,350000,217545.852639
832,2746,0.004461,-13,0.100000,350000,217815.791771
833,2934,0.004347,-14,0.100000,350000,218103.663523
834,2762,0.004496,-12,0.100000,350000,218373.845242
835,3651,0.004342,-9,0.100000,350000,218730.375611
836,2567,0.004071,-17,0.100000,350000,218980.898239
837,2986,0.004449,-15,0.100000,350000,219271.648101
838,3822,0.004263,-11,0.100000,350000,219644.399273
839,3101,0.004085,-14,0.100000,350000,219945.608366
840,2651,0.004304,-15,0.100000,350000,220203.178371
841,2836,0.004434,-17,0.100000,350000,220478.147715
842,3406,0.004236,-11,0.100000,350000,220809.037857
843,3649,0.004328,-9,0.100000,350000,221164.236867
844,3857,0.004434,-9,0.100000,350000,221540.994535
845,3481,0.004228,-12,0.100000,350000,221879.256590
846,3682,0.004393,-9,0.100000,350000,222238.303249
847,3351,0.004242,-11,0.100000,350000,222564.253548
848,3240,0.004375,-12,0.100000,350000,222877.582084
849,3274,0.004670,-13,0.100000,350000,223194.742664
850,2988,0.004312,-17,0.100000,350000,223484.988891
851,3125,0.004202,-10,0.100000,350000,223787.919343
852,2379,0.004446,-17,0.100000,350000,224020.294295
853,2523,0.004161,-17,0.100000,350000,224267.331581
854,3988,0.004340,-12,0.100000,350000,224656.732607
855,2744,0.004166,-16,0.100000,350000,224926.506608
856,2665,0.004240,-14,0.100000,350000,225186.351949
857,3614,0.004174,-10,0.100000,350000,225538.196583
858,3344,0.004181,-12,0.100000,350000,225863.948059
859,3461,0.004228,-11,0.100000,350000,226199.577836
860,2456,0.004019,-18,0.100000,350000,226439.567303
861,2800,0.003851,-17,0.100000,350000,226712.298853
862,2717,0.004078,-15,0.100000,350000,226975.433524
863,3811,0.003951,-11,0.100000,350000,227347.056239
864,2451,0.003969,-17,0.100000,350000,227587.540071
865,2741,0.004096,-14,0.100000,350000,227856.106818
866,2364,0.004065,-17,0.100000,350000,228087.439024
867,2913,0.004172,-14,0.100000,350000,228372.202208
868,2835,0.003974,-15,0.100000,350000,228650.234858
869,2699,0.004099,-15,0.100000,350000,228913.427691
870,3202,0.004243,-13,0.100000,350000,229224.887227
871,3621,0.004099,-10,0.100000,350000,229576.769213
872,2708,0.004311,-14,0.100000,350000,229839.036493
873,2676,0.004314,-13,0.100000,350000,230097.691326
874,2393,0.004150,-17,0.100000,350000,230330.001922
875,3584,0.004219,-9,0.100000,350000,230679.819768
876,2945,0.004408,-12,0.100000,350000,230967.679775
877,2459,0.004197,-15,0.100000,350000,231208.037743
878,3921,0.004245,-5,0.100000,350000,231590.864971
879,3906,0.004261,-7,0.100000,350000,231971.297859
880,3587,0.004348,-10,0.100000,350000,232321.584595
881,2751,0.004433,-14,0.100000,350000,232589.247918
882,3721,0.004323,-10,0.100000,350000,232949.565608
883,3443,0.004283,-12,0.100000,350000,233283.376707
884,3152,0.004310,-13,0.100000,350000,233588.167622
885,3470,0.004330,-11,0.100000,350000,233927.478784
886,3378,0.004146,-12,0.100000,350000,234258.047605
887,2618,0.004248,-19,0.100000,350000,234514.544643
888,2135,0.004451,-20,0.100000,350000,234723.571765
889,3689,0.004236,-8,0.100000,350000,235084.005100
890,3704,0.004114,-15,0.100000,350000,235445.392597
891,2668,0.004334,-16,0.100000,350000,235706.634070
892,3371,0.004135,-12,0.100000,350000,236035.882414
893,3978,0.004247,-7,0.100000,350000,236422.757361
894,2668,0.004182,-17,0.100000,350000,236682.556237
895,2529,0.004221,-15,0.100000,350000,236927.509816
896,2834,0.004244,-15,0.100000,350000,237204.439147
897,2758,0.004274,-14,0.100000,350000,237475.406460
898,2993,0.004201,-14,0.100000,350000,237769.169096
899,2649,0.003969,-16,0.100000,350000,238028.852457
900,3173,0.004094,-14,0.100000,350000,238338.095896
901,3681,0.004130,-10,0.100000,350000,238697.681970
902,3170,0.004069,-12,0.100000,350000,239006.632758
903,2521,0.004111,-17,0.100000,350000,239252.262036
904,3112,0.004032,-9,0.100000,350000,239558.602004
905,2477,0.004178,-16,0.100000,350000,239799.788325
906,3072,0.004107,-13,0.100000,350000,240096.486376
907,2323,0.004095,-18,0.100000,350000,240321.922572
908,2712,0.004173,-14,0.100000,350000,240585.664003
909,3393,0.004090,-12,0.100000,350000,240915.791193
910,2900,0.004115,-18,0.100000,350000,241200.727760
911,2823,0.004241,-15,0.100000,350000,241476.006729
912,3187,0.004133,-11,0.100000,350000,241786.056544
913,2607,0.004067,-16,0.100000,350000,242039.608742
914,3424,0.004081,-12,0.100000,350000,242373.142536
915,3095,0.004225,-14,0.100000,350000,242673.252162
916,3691,0.004079,-10,0.100000,350000,243031.734953
917,3695,0.004153,-10,0.100000,350000,243389.290541
918,2553,0.004249,-15,0.100000,350000,243635.999259
919,3143,0.004148,-12,0.100000,350000,243944.051529
920,3520,0.004203,-11,0.100000,350000,244290.032056
921,3541,0.004202,-10,0.100000,350000,244637.110498
922,2829,0.004141,-15,0.100000,350000,244915.276640
923,3530,0.004225,-6,0.100000,350000,245260.598875
924,2553,0.004336,-16,0.100000,350000,245510.374532
925,2732,0.004151,-14,0.100000,350000,245777.323269
926,3147,0.004191,-15,0.100000,350000,246082.576186
927,2820,0.004217,-14,0.100000,350000,246356.412757
928,3080,0.004697,-14,0.100000,350000,246655.640918
929,2433,0.004443,-15,0.100000,350000,246890.776772
930,3319,0.004273,-10,0.100000,350000,247215.110399
931,3275,0.004256,-12,0.100000,350000,247536.462092
932,3170,0.004283,-13,0.100000,350000,247848.058301
933,2665,0.004204,-14,0.100000,350000,248110.057225
934,2514,0.004163,-13,0.100000,350000,248358.202791
935,2332,0.004493,-17,0.100000,350000,248586.429800
936,2450,0.004269,-16,0.100000,350000,248826.118207
937,2571,0.004153,-17,0.100000,350000,249077.544063
938,2875,0.004343,-13,0.100000,350000,249357.790799
939,2898,0.004335,-15,0.100000,350000,249639.503323
940,3339,0.004273,-9,0.100000,350000,249962.607416
941,3922,0.004130,-8,0.100000,350000,250344.969726
942,2417,0.004331,-16,0.100000,350000,250582.192054
943,2500,0.004066,-15,0.100000,350000,250827.777546
944,2257,0.004004,-20,0.100000,350000,251049.651493
945,2358,0.004212,-16,0.100000,350000,251280.941572
946,3196,0.004183,-16,0.100000,350000,251594.825618
947,3160,0.004118,-14,0.100000,350000,251904.367590
948,3000,0.004153,-15,0.100000,350000,252196.790251
949,2772,0.004406,-13,0.100000,350000,252466.245606
950,3623,0.004222,-9,0.100000,350000,252817.711116
951,4230,0.004290,-4,0.100000,350000,253226.816176
952,4016,0.004312,-10,0.100000,350000,253614.957793
953,2783,0.004358,-16,0.100000,350000,253887.553005
954,2630,0.004211,-16,0.100000,350000,254144.740317
955,2529,0.004335,-17,0.100000,350000,254392.555791
956,2693,0.004111,-16,0.100000,350000,254655.574579
957,2930,0.004157,-15,0.100000,350000,254941.970071
958,2765,0.004300,-14,0.100000,350000,255211.395432
959,2739,0.004201,-16,0.100000,350000,255479.206016
960,3115,0.004214,-16,0.100000,350000,255783.049827
961,3059,0.004467,-16,0.100000,350000,256079.899234
962,2339,0.004656,-18,0.100000,350000,256307.412177
963,3480,0.004398,-13,0.100000,350000,256643.758735
964,3001,0.004270,-15,0.100000,350000,256935.388704
965,3232,0.004437,-12,0.100000,350000,257252.712176
966,2824,0.004468,-14,0.100000,350000,257529.051639
967,3089,0.004380,-12,0.100000,350000,257831.107947
968,2210,0.004353,-18,0.100000,350000,258047.103636
969,2914,0.004512,-16,0.100000,350000,258331.349884
970,2777,0.004426,-16,0.100000,350000,258602.257407
971,3648,0.004281,-10,0.100000,350000,258957.590224
972,2838,0.004413,-15,0.100000,350000,259234.707472
973,1978,0.004278,-19,0.100000,350000,259426.417128
974,2810,0.004364,-14,0.100000,350000,259698.083615
975,2449,0.004203,-18,0.100000,350000,259934.629694
976,2412,0.004553,-15,0.100000,350000,260167.636431
977,3103,0.004475,-17,0.100000,350000,260468.183316
978,3359,0.004391,-13,0.100000,350000,260794.690071
979,3419,0.004409,-12,0.100000,350000,261127.869612
980,3034,0.004264,-15,0.100000,350000,261422.238775
981,3020,0.004265,-19,0.100000,350000,261715.203928
982,2629,0.004386,-14,0.100000,350000,261969.869004
983,2781,0.004291,-15,0.100000,350000,262239.236303
984,3045,0.004240,-11,0.100000,350000,262533.926971
985,2833,0.004445,-17,0.100000,350000,262808.827779
986,4192,0.004530,-3,0.100000,350000,263214.110744
987,3037,0.004429,-18,0.100000,350000,263508.141282
988,3041,0.004292,-13,0.100000,350000,263804.031270
989,2445,0.004409,-17,0.100000,350000,264043.537793
990,2465,0.004427,-19,0.100000,350000,264284.549478
991,3495,0.004465,-8,0.100000,350000,264628.022746
992,1924,0.004267,-18,0.100000,350000,264816.292080
993,2363,0.004397,-18,0.100000,350000,265048.046765
994,2576,0.004431,-15,0.100000,350000,265299.682734
995,2939,0.004335,-16,0.100000,350000,265586.116157
996,3411,0.004579,-11,0.100000,350000,265916.925126
997,3361,0.004513,-13,0.100000,350000,266243.156581
998,3453,0.004438,-13,0.100000,350000,266578.053702
999,3600,0.004469,-10,0.100000,350000,266925.249832
1000,3668,0.004377,-16,0.100000,350000,267280.883508
1001,2802,0.004294,-14,0.100000,350000,267552.552807
1002,2806,0.004452,-15,0.100000,350000,267824.716949
1003,3279,0.004567,-12,0.100000,350000,268143.673036
1004,2648,0.004476,-14,0.100000,350000,268399.820070
1005,2352,0.004537,-16,0.100000,350000,268628.524423
1006,3088,0.004551,-14,0.100000,350000,268926.923075
1007,1987,0.004519,-17,0.100000,350000,269119.194406
1008,2155,0.004541,-17,0.100000,350000,269327.254902
1009,3531,0.004423,-9,0.100000,350000,269667.569494
1010,3277,0.004393,-15,0.100000,350000,269984.873041
1011,3043,0.004431,-12,0.100000,350000,270280.261946
1012,3326,0.004291,-10,0.100000,350000,270602.538909
1013,2225,0.004785,-15,0.100000,350000,270818.382833
1014,2409,0.004460,-17,0.100000,350000,271053.239093
1015,3852,0.004423,-7,0.100000,350000,271428.187917
1016,2912,0.004487,-15,0.100000,350000,271712.866057
1017,3778,0.004359,-8,0.100000,350000,272079.853594
1018,3182,0.004529,-11,0.100000,350000,272388.468436
1019,2868,0.004623,-15,0.100000,350000,272666.391198
1020,3465,0.004484,-13,0.100000,350000,273001.709947
1021,3074,0.004452,-14,0.100000,350000,273298.654659
1022,2505,0.004376,-19,0.100000,350000,273542.303011
1023,2940,0.004649,-16,0.100000,350000,273829.581608
1024,3582,0.004505,-7,0.100000,350000,274178.156149
1025,3998,0.004556,-7,0.100000,350000,274566.815136
1026,3009,0.004540,-18,0.100000,350000,274859.509630
1027,2881,0.004542,-16,0.100000,350000,275139.466858
1028,2820,0.004445,-16,0.100000,350000,275413.894371
1029,2946,0.004677,-15,0.100000,350000,275698.915859
1030,3415,0.004556,-13,0.100000,350000,276028.984652
1031,3281,0.004576,-14,0.100000,350000,276345.478982
1032,4257,0.004559,-9,0.100000,350000,276756.747694
