episode,num_iters,loss,sum_rewards,curr_eps,time
518,1973,0.006882,-20,0.347996,200000,37059.091283
519,1844,0.006779,-18,0.346336,200000,37166.691054
520,1573,0.006876,-18,0.344921,200000,37258.285374
521,1596,0.007124,-21,0.343484,200000,37351.289593
522,1546,0.006893,-20,0.342093,200000,37441.757013
523,1920,0.006942,-18,0.340365,200000,37553.653342
524,1599,0.007029,-18,0.338926,200000,37646.789370
525,1311,0.006865,-20,0.337746,200000,37723.135317
526,1840,0.006816,-19,0.336090,200000,37831.432180
527,1521,0.006921,-21,0.334721,200000,37919.915378
528,1733,0.006804,-19,0.333161,200000,38020.878646
529,2021,0.006824,-18,0.331342,200000,38138.596261
530,1400,0.006757,-21,0.330082,200000,38220.268117
531,1430,0.007119,-20,0.328795,200000,38303.625192
532,1430,0.006603,-21,0.327508,200000,38387.040455
533,1424,0.007010,-20,0.326227,200000,38470.002572
534,1350,0.006619,-20,0.325012,200000,38548.744396
535,1496,0.006707,-20,0.323665,200000,38635.927000
536,1805,0.006863,-20,0.322041,200000,38741.220171
537,1571,0.006744,-20,0.320627,200000,38832.800700
538,1523,0.006585,-19,0.319256,200000,38921.647665
539,1715,0.006810,-18,0.317713,200000,39021.570829
540,2187,0.006682,-19,0.315744,200000,39149.373459
541,1899,0.006743,-20,0.314035,200000,39260.182294
542,1770,0.006774,-20,0.312442,200000,39363.690631
543,1607,0.007477,-20,0.310996,200000,39457.482554
544,2100,0.006917,-16,0.309106,200000,39581.480252
545,1910,0.006741,-19,0.307387,200000,39693.098443
546,1902,0.007281,-19,0.305675,200000,39804.099283
547,1734,0.007386,-20,0.304115,200000,39905.858994
548,1721,0.007203,-21,0.302566,200000,40006.177193
549,1682,0.006866,-21,0.301052,200000,40104.096886
550,2236,0.006958,-19,0.299039,200000,40234.582035
551,2049,0.006766,-18,0.297195,200000,40354.114259
552,2051,0.006802,-18,0.295349,200000,40473.436011
553,1929,0.006806,-20,0.293613,200000,40585.975669
554,1494,0.007351,-20,0.292269,200000,40673.346420
555,1611,0.006920,-20,0.290819,200000,40767.384595
556,1793,0.006934,-19,0.289205,200000,40873.026295
557,1377,0.007184,-21,0.287966,200000,40953.514474
558,2234,0.006656,-17,0.285955,200000,41083.957068
559,1927,0.006834,-19,0.284221,200000,41196.220734
560,1765,0.007091,-20,0.282632,200000,41299.400473
561,2060,0.006989,-19,0.280778,200000,41420.593457
562,1883,0.006938,-19,0.279084,200000,41531.276623
563,1948,0.006910,-18,0.277331,200000,41645.405218
564,2034,0.006821,-19,0.275500,200000,41764.225180
565,2453,0.006618,-19,0.273292,200000,41907.399158
566,1527,0.006895,-19,0.271918,200000,41996.470148
567,1594,0.006901,-20,0.270483,200000,42089.630712
568,1831,0.007011,-17,0.268835,200000,42196.429658
569,1652,0.006574,-20,0.267349,200000,42292.834237
570,1558,0.007064,-19,0.265946,200000,42384.036371
571,1662,0.007055,-20,0.264451,200000,42481.377219
572,1866,0.006627,-19,0.262771,200000,42590.787541
573,1453,0.006841,-21,0.261464,200000,42675.710468
574,1556,0.006832,-20,0.260063,200000,42766.707307
575,2032,0.006511,-19,0.258234,200000,42885.237114
576,1835,0.006529,-20,0.256583,200000,42992.535089
577,2032,0.006667,-19,0.254754,200000,43111.238182
578,2315,0.006412,-18,0.252671,200000,43247.836748
579,2040,0.006652,-18,0.250835,200000,43367.239744
580,1504,0.006563,-21,0.249481,200000,43455.515002
581,1928,0.006363,-17,0.247746,200000,43568.219956
582,2057,0.006526,-18,0.245894,200000,43688.262924
583,2004,0.006657,-17,0.244091,200000,43805.351424
584,2036,0.006349,-19,0.242258,200000,43924.295037
585,1722,0.006302,-20,0.240709,200000,44025.340770
586,1914,0.006104,-20,0.238986,200000,44137.493329
587,2021,0.006470,-19,0.237167,200000,44255.492607
588,2057,0.006140,-18,0.235316,200000,44375.987647
589,1523,0.006520,-20,0.233945,200000,44465.057152
590,1782,0.006287,-19,0.232341,200000,44569.693921
591,1868,0.006390,-19,0.230660,200000,44678.978032
592,1685,0.006150,-20,0.229144,200000,44777.586708
593,2300,0.006217,-18,0.227074,200000,44912.055640
594,1508,0.006245,-21,0.225716,200000,45001.327762
595,1733,0.006421,-20,0.224157,200000,45102.815401
596,1556,0.006534,-20,0.222756,200000,45194.032949
597,1566,0.006486,-19,0.221347,200000,45286.149557
598,1958,0.006352,-19,0.219585,200000,45400.711956
599,1931,0.006158,-20,0.217847,200000,45513.913385
600,1761,0.006285,-20,0.216262,200000,45617.331843
601,1996,0.006639,-21,0.214466,200000,45734.047884
602,1471,0.006391,-21,0.213142,200000,45820.093185
603,2289,0.006158,-20,0.211082,200000,45954.076748
604,1646,0.006341,-20,0.209600,200000,46051.288918
605,2031,0.006378,-18,0.207772,200000,46170.510722
606,1844,0.006362,-20,0.206113,200000,46278.597424
607,2456,0.006420,-19,0.203902,200000,46422.752882
608,1841,0.006551,-21,0.202245,200000,46530.670480
609,1600,0.006302,-21,0.200805,200000,46624.748921
610,1786,0.006246,-21,0.199198,200000,46729.049408
611,2292,0.006434,-15,0.197135,200000,46864.195258
612,1774,0.006211,-20,0.195539,200000,46967.882253
613,2274,0.006303,-19,0.193492,200000,47102.209244
614,2105,0.005931,-20,0.191597,200000,47225.032624
615,1873,0.006208,-18,0.189912,200000,47334.786904
616,1344,0.006392,-20,0.188702,200000,47413.379734
617,2215,0.006163,-16,0.186709,200000,47542.704250
618,1964,0.006131,-19,0.184941,200000,47657.346312
619,2167,0.006021,-15,0.182991,200000,47783.859845
620,2132,0.006156,-18,0.181072,200000,47908.649117
621,1790,0.006306,-20,0.179461,200000,48013.683458
622,1729,0.006147,-19,0.177905,200000,48114.974679
623,1953,0.006287,-19,0.176147,200000,48228.985170
624,1879,0.006102,-19,0.174456,200000,48338.790603
625,2335,0.006124,-17,0.172355,200000,48475.063242
626,1892,0.006407,-18,0.170652,200000,48586.839310
627,2038,0.006321,-17,0.168818,200000,48705.990371
628,1823,0.006043,-18,0.167177,200000,48812.587570
629,1541,0.006186,-20,0.165790,200000,48902.667057
630,2656,0.005924,-16,0.163400,200000,49057.949488
631,1737,0.006537,-21,0.161836,200000,49159.538868
632,2060,0.006040,-18,0.159982,200000,49279.720709
633,1991,0.006049,-20,0.158190,200000,49396.023944
634,1779,0.005991,-21,0.156589,200000,49499.931068
635,2040,0.005774,-21,0.154753,200000,49619.108696
636,1894,0.005931,-20,0.153049,200000,49729.798389
637,1904,0.006008,-19,0.151335,200000,49841.034643
638,1703,0.006071,-21,0.149802,200000,49940.721534
639,1824,0.005678,-18,0.148161,200000,50047.491675
640,2203,0.005734,-19,0.146178,200000,50176.190321
641,1791,0.006023,-18,0.144566,200000,50280.970654
642,1803,0.006256,-19,0.142943,200000,50387.853940
643,1947,0.006170,-17,0.141191,200000,50501.697519
644,1989,0.006298,-18,0.139401,200000,50617.993587
645,1444,0.005764,-21,0.138101,200000,50702.688377
646,1952,0.005928,-18,0.136345,200000,50816.877965
647,2158,0.006457,-19,0.134402,200000,50943.042119
648,1828,0.005843,-18,0.132757,200000,51050.265451
649,2458,0.006264,-15,0.130545,200000,51194.339139
650,1984,0.006163,-17,0.128759,200000,51310.289792
651,1720,0.005773,-20,0.127211,200000,51411.073435
652,1957,0.006280,-20,0.125450,200000,51525.599162
653,1805,0.006198,-20,0.123826,200000,51631.522006
654,1785,0.006060,-19,0.122219,200000,51736.004795
655,2292,0.006020,-19,0.120156,200000,51869.977863
656,1571,0.006034,-19,0.118742,200000,51961.924319
657,1696,0.006255,-19,0.117216,200000,52061.798839
658,1679,0.006246,-20,0.115705,200000,52161.050726
659,1897,0.005984,-19,0.113998,200000,52271.853130
660,1768,0.006223,-18,0.112406,200000,52375.181509
661,1541,0.006194,-19,0.111020,200000,52465.372137
662,1754,0.005750,-21,0.109441,200000,52568.086917
663,2182,0.006068,-20,0.107477,200000,52695.973465
664,1680,0.006130,-20,0.105965,200000,52794.437302
665,2024,0.005885,-19,0.104144,200000,52913.068679
666,1810,0.005765,-20,0.102515,200000,53018.941344
667,2107,0.005912,-18,0.100618,200000,53142.250897
668,1696,0.006178,-20,0.100000,200000,53241.748336
669,1813,0.005904,-20,0.100000,200000,53348.185241
670,1752,0.005975,-18,0.100000,200000,53450.869608
671,2270,0.005840,-17,0.100000,200000,53584.012211
672,2007,0.005888,-18,0.100000,200000,53701.727145
673,2001,0.006187,-17,0.100000,200000,53818.928909
674,1952,0.005990,-19,0.100000,200000,53934.078916
675,1939,0.005699,-19,0.100000,200000,54049.386037
676,2085,0.005663,-19,0.100000,200000,54172.239068
677,1908,0.005981,-19,0.100000,200000,54285.164666
678,1599,0.005725,-20,0.100000,200000,54379.725545
679,1958,0.006080,-21,0.100000,200000,54495.356865
680,2283,0.005743,-16,0.100000,200000,54629.933489
681,1994,0.005919,-19,0.100000,200000,54746.878069
682,1964,0.005901,-20,0.100000,200000,54862.216520
683,2453,0.005914,-18,0.100000,200000,55006.128067
684,1746,0.005893,-20,0.100000,200000,55108.647314
685,2398,0.005723,-16,0.100000,200000,55249.573970
686,1915,0.005810,-18,0.100000,200000,55362.185705
687,1871,0.005790,-19,0.100000,200000,55472.270288
688,1413,0.005841,-21,0.100000,200000,55555.669741
689,2167,0.005922,-19,0.100000,200000,55683.745350
690,1647,0.005655,-20,0.100000,200000,55782.253906
691,2470,0.005654,-19,0.100000,200000,55927.125480
692,1688,0.005497,-20,0.100000,200000,56026.256894
693,2575,0.005617,-16,0.100000,200000,56177.249705
694,2352,0.005570,-15,0.100000,200000,56315.146103
695,1551,0.005620,-20,0.100000,200000,56406.336160
696,1764,0.005665,-19,0.100000,200000,56509.822850
697,1944,0.005427,-18,0.100000,200000,56623.896109
698,2109,0.005606,-17,0.100000,200000,56748.433104
699,1915,0.005808,-20,0.100000,200000,56861.294382
700,2192,0.005577,-17,0.100000,200000,56990.785465
701,1735,0.005358,-19,0.100000,200000,57092.624437
702,2025,0.005851,-18,0.100000,200000,57211.358960
703,2390,0.005758,-18,0.100000,200000,57351.809161
704,1822,0.005995,-17,0.100000,200000,57458.851060
705,1625,0.005424,-18,0.100000,200000,57555.231392
706,2321,0.005597,-17,0.100000,200000,57691.464586
707,2792,0.005619,-15,0.100000,200000,57855.867495
708,1932,0.005889,-18,0.100000,200000,57969.398176
709,1861,0.005932,-19,0.100000,200000,58078.574480
710,1809,0.005851,-19,0.100000,200000,58184.868628
711,1940,0.005860,-20,0.100000,200000,58298.713712
712,2058,0.005578,-18,0.100000,200000,58419.742958
713,1865,0.005834,-20,0.100000,200000,58529.578629
